payment_id,order_id,amount_paise,method,network,status,fee_paise,tax_paise,captured_at,international
pay_0034002053,order_0034002053,28819,card,mastercard,captured,576,104,2026-07-01T21:31:56,0
pay_0034002054,order_0034002054,31072,upi,none,captured,0,0,2026-07-11T23:30:19,0
pay_0034002055,order_0034002055,219441,card,visa,captured,4389,790,2026-07-15T02:00:36,0
pay_0034002056,order_0034002056,248358,upi,none,captured,0,0,2026-07-13T00:43:01,0
pay_0034002057,order_0034002057,48145,upi,none,captured,0,0,2026-07-16T16:52:22,0
pay_0034002058,order_0034002058,26105,upi,none,captured,0,0,2026-07-09T17:18:54,0
pay_0034002059,order_0034002059,38940,upi,none,captured,0,0,2026-07-24T20:11:48,0
pay_0034002060,order_0034002060,83321,upi,none,captured,0,0,2026-07-12T21:17:51,0
pay_0034002061,order_0034002061,230355,card,mastercard,captured,4607,829,2026-07-04T01:00:48,0
pay_0034002062,order_0034002062,170109,upi,none,failed,0,0,2026-07-31T09:56:53,0
pay_0034002063,order_0034002063,33277,card,visa,captured,666,120,2026-07-01T14:18:29,0
pay_0034002064,order_0034002064,27564,upi,none,captured,0,0,2026-07-20T22:55:54,0
pay_0034002065,order_0034002065,169246,upi,none,captured,0,0,2026-07-10T05:08:00,0
pay_0034002066,order_0034002066,41666,upi,none,captured,0,0,2026-07-14T20:57:47,0
pay_0034002067,order_0034002067,41973,upi,none,captured,0,0,2026-07-03T02:50:39,0
pay_0034002068,order_0034002068,103011,upi,none,captured,0,0,2026-07-16T17:58:28,0
pay_0034002069,order_0034002069,48586,upi,none,captured,0,0,2026-07-22T08:35:33,0
pay_0034002070,order_0034002070,153661,card,rupay,failed,0,0,2026-07-28T17:08:54,0
pay_0034002071,order_0034002071,61172,upi,none,failed,0,0,2026-07-05T15:58:19,0
pay_0034002072,order_0034002072,83213,upi,none,captured,0,0,2026-07-14T05:29:51,0
pay_0034002073,order_0034002073,60237,upi,none,captured,0,0,2026-07-03T07:47:08,0
pay_0034002074,order_0034002074,53663,upi,none,captured,0,0,2026-07-24T17:19:38,0
pay_0034002075,order_0034002075,51558,upi,none,captured,0,0,2026-07-02T19:12:30,0
pay_0034002076,order_0034002076,101112,netbanking,none,captured,1921,346,2026-07-08T03:23:05,0
pay_0034002077,order_0034002077,240261,upi,none,captured,0,0,2026-07-16T08:22:42,0
pay_0034002078,order_0034002078,109814,upi,none,captured,0,0,2026-07-29T10:37:13,0
pay_0034002079,order_0034002079,253101,upi,none,captured,0,0,2026-07-31T05:37:48,0
pay_0034002080,order_0034002080,56830,upi,none,captured,0,0,2026-07-26T02:42:05,0
pay_0034002081,order_0034002081,108664,netbanking,none,failed,0,0,2026-07-13T04:22:56,0
pay_0034002082,order_0034002082,51190,upi,none,captured,0,0,2026-07-08T17:59:29,0
pay_0034002083,order_0034002083,93607,upi,none,captured,0,0,2026-07-03T22:29:19,0
pay_0034002084,order_0034002084,20455,upi,none,captured,0,0,2026-07-29T00:48:34,0
pay_0034002085,order_0034002085,71984,card,visa,captured,1440,259,2026-07-07T18:36:56,0
pay_0034002086,order_0034002086,54948,card,mastercard,captured,1813,326,2026-07-14T21:20:33,1
pay_0034002087,order_0034002087,55807,netbanking,none,captured,1060,191,2026-07-06T03:28:22,0
pay_0034002088,order_0034002088,55416,upi,none,failed,0,0,2026-07-28T06:05:54,0
pay_0034002089,order_0034002089,153948,upi,none,captured,0,0,2026-07-24T08:59:29,0
pay_0034002090,order_0034002090,39284,upi,none,captured,0,0,2026-07-08T16:16:40,0
pay_0034002091,order_0034002091,64510,netbanking,none,captured,1226,221,2026-07-30T15:07:39,0
pay_0034002092,order_0034002092,33869,netbanking,none,captured,644,116,2026-07-09T18:10:43,0
pay_0034002093,order_0034002093,79230,upi,none,captured,0,0,2026-07-31T16:00:21,0
pay_0034002094,order_0034002094,95946,upi,none,captured,0,0,2026-07-29T23:17:16,0
pay_0034002095,order_0034002095,34601,upi,none,captured,0,0,2026-07-09T01:15:31,0
pay_0034002096,order_0034002096,88057,wallet,none,captured,1761,317,2026-07-13T12:30:22,0
pay_0034002097,order_0034002097,44544,upi,none,captured,0,0,2026-07-25T06:34:43,0
pay_0034002098,order_0034002098,636755,card,amex,captured,19103,3439,2026-07-18T23:41:04,0
pay_0034002099,order_0034002099,48663,upi,none,captured,0,0,2026-07-29T10:55:21,0
pay_0034002100,order_0034002100,69210,card,mastercard,captured,1384,249,2026-07-25T17:56:21,0
pay_0034002101,order_0034002101,286578,upi,none,captured,0,0,2026-07-04T03:59:13,0
pay_0034002102,order_0034002102,163994,upi,none,captured,0,0,2026-07-10T20:09:55,0
pay_0034002103,order_0034002103,25121,upi,none,captured,0,0,2026-07-16T00:43:20,0
pay_0034002104,order_0034002104,144384,upi,none,captured,0,0,2026-07-01T23:15:47,0
pay_0034002105,order_0034002105,45138,netbanking,none,captured,858,154,2026-07-04T02:48:56,0
pay_0034002106,order_0034002106,43787,netbanking,none,captured,832,150,2026-07-04T10:10:29,0
pay_0034002107,order_0034002107,179924,upi,none,captured,0,0,2026-07-19T20:10:39,0
pay_0034002108,order_0034002108,33431,upi,none,captured,0,0,2026-07-19T17:24:35,0
pay_0034002109,order_0034002109,54386,upi,none,captured,0,0,2026-07-13T08:09:13,0
pay_0034002110,order_0034002110,32224,upi,none,failed,0,0,2026-07-01T21:05:18,0
pay_0034002111,order_0034002111,183560,upi,none,captured,0,0,2026-07-27T00:30:54,0
pay_0034002112,order_0034002112,90836,card,visa,captured,1817,327,2026-07-09T14:49:13,0
pay_0034002113,order_0034002113,180821,upi,none,captured,0,0,2026-07-24T00:19:32,0
pay_0034002114,order_0034002114,169444,upi,none,captured,0,0,2026-07-01T15:04:38,0
pay_0034002115,order_0034002115,75311,netbanking,none,failed,0,0,2026-07-06T02:34:29,0
pay_0034002116,order_0034002116,25823,upi,none,captured,0,0,2026-07-02T20:17:09,0
pay_0034002117,order_0034002117,10548,card,visa,captured,211,38,2026-07-27T16:39:29,0
pay_0034002118,order_0034002118,57009,upi,none,captured,0,0,2026-07-23T02:17:12,0
pay_0034002119,order_0034002119,39426,upi,none,captured,0,0,2026-07-29T10:53:02,0
pay_0034002120,order_0034002120,49431,card,mastercard,captured,989,178,2026-07-11T22:36:16,0
pay_0034002121,order_0034002121,108966,upi,none,captured,0,0,2026-07-16T12:27:06,0
pay_0034002122,order_0034002122,245569,upi,none,captured,0,0,2026-07-13T16:30:20,0
pay_0034002123,order_0034002123,25814,upi,none,captured,0,0,2026-07-09T03:27:18,0
pay_0034002124,order_0034002124,23215,card,visa,failed,0,0,2026-07-04T09:28:12,0
pay_0034002125,order_0034002125,9446,upi,none,captured,0,0,2026-07-05T08:54:39,0
pay_0034002126,order_0034002126,34827,upi,none,failed,0,0,2026-07-08T15:37:46,0
pay_0034002127,order_0034002127,122721,upi,none,captured,0,0,2026-07-30T23:20:03,0
pay_0034002128,order_0034002128,230907,wallet,none,captured,4618,831,2026-07-15T06:17:36,0
pay_0034002129,order_0034002129,122061,upi,none,captured,0,0,2026-07-15T15:06:21,0
pay_0034002130,order_0034002130,79134,upi,none,captured,0,0,2026-07-10T01:34:33,0
pay_0034002131,order_0034002131,124417,netbanking,none,captured,2364,426,2026-07-31T03:11:29,0
pay_0034002132,order_0034002132,117791,upi,none,captured,0,0,2026-07-18T13:19:15,0
pay_0034002133,order_0034002133,16662,card,rupay,captured,167,30,2026-07-09T19:01:30,0
pay_0034002134,order_0034002134,196281,netbanking,none,captured,3729,671,2026-07-30T21:28:41,0
pay_0034002135,order_0034002135,46393,upi,none,captured,0,0,2026-07-30T14:55:21,0
pay_0034002136,order_0034002136,27770,card,visa,captured,916,165,2026-07-03T14:55:33,1
pay_0034002137,order_0034002137,318806,upi,none,captured,0,0,2026-07-12T20:47:36,0
pay_0034002138,order_0034002138,880239,netbanking,none,captured,16725,3011,2026-07-09T16:49:10,0
pay_0034002139,order_0034002139,34851,upi,none,captured,0,0,2026-07-22T05:18:34,0
pay_0034002140,order_0034002140,49327,upi,none,captured,0,0,2026-07-13T14:51:22,0
pay_0034002141,order_0034002141,137880,card,mastercard,captured,2758,496,2026-07-31T12:01:08,0
pay_0034002142,order_0034002142,208566,card,mastercard,captured,4171,751,2026-07-26T04:48:44,0
pay_0034002143,order_0034002143,67527,upi,none,captured,0,0,2026-07-29T04:34:57,0
pay_0034002144,order_0034002144,367940,upi,none,captured,0,0,2026-07-23T19:07:38,0
pay_0034002145,order_0034002145,40494,upi,none,captured,0,0,2026-07-22T03:37:10,0
pay_0034002146,order_0034002146,30445,card,visa,captured,609,110,2026-07-04T20:44:16,0
pay_0034002147,order_0034002147,185441,card,mastercard,captured,3709,668,2026-07-08T09:13:28,0
pay_0034002148,order_0034002148,337336,upi,none,captured,0,0,2026-07-13T01:14:40,0
pay_0034002149,order_0034002149,80434,upi,none,captured,0,0,2026-07-26T16:50:26,0
pay_0034002150,order_0034002150,42103,card,visa,captured,842,152,2026-07-19T19:01:42,0
pay_0034002151,order_0034002151,216545,netbanking,none,captured,4114,741,2026-07-19T14:23:35,0
pay_0034002152,order_0034002152,31161,card,rupay,captured,312,56,2026-07-25T00:32:12,0
pay_0034002153,order_0034002153,107443,netbanking,none,captured,2041,367,2026-07-31T06:08:59,0
pay_0034002154,order_0034002154,254957,upi,none,captured,0,0,2026-07-29T12:15:54,0
pay_0034002155,order_0034002155,125295,netbanking,none,captured,2381,429,2026-07-02T21:07:07,0
pay_0034002156,order_0034002156,65433,upi,none,captured,0,0,2026-07-27T18:42:33,0
pay_0034002157,order_0034002157,171225,netbanking,none,captured,3253,586,2026-07-04T11:42:59,0
pay_0034002158,order_0034002158,398815,card,mastercard,captured,7976,1436,2026-07-15T22:28:16,0
pay_0034002159,order_0034002159,57691,card,rupay,captured,577,104,2026-07-02T09:09:38,0
pay_0034002160,order_0034002160,54034,card,mastercard,captured,1081,195,2026-07-27T04:23:54,0
pay_0034002161,order_0034002161,23803,upi,none,captured,0,0,2026-07-30T05:53:29,0
pay_0034002162,order_0034002162,154639,wallet,none,failed,0,0,2026-07-03T08:56:31,0
pay_0034002163,order_0034002163,86439,upi,none,captured,0,0,2026-07-09T00:08:31,0
pay_0034002164,order_0034002164,108071,upi,none,captured,0,0,2026-07-27T21:41:10,0
pay_0034002165,order_0034002165,78145,upi,none,captured,0,0,2026-07-08T14:45:27,0
pay_0034002166,order_0034002166,14851,upi,none,captured,0,0,2026-07-27T11:22:36,0
pay_0034002167,order_0034002167,18867,card,mastercard,captured,377,68,2026-07-28T01:31:29,0
pay_0034002168,order_0034002168,20167,upi,none,captured,0,0,2026-07-05T05:01:36,0
pay_0034002169,order_0034002169,57777,card,mastercard,captured,1156,208,2026-07-14T16:24:17,0
pay_0034002170,order_0034002170,36731,upi,none,captured,0,0,2026-07-21T18:27:50,0
pay_0034002171,order_0034002171,237727,upi,none,captured,0,0,2026-07-18T00:53:26,0
pay_0034002172,order_0034002172,18282,upi,none,failed,0,0,2026-07-30T01:42:16,0
pay_0034002173,order_0034002173,211719,upi,none,captured,0,0,2026-07-07T19:27:59,0
pay_0034002174,order_0034002174,47781,upi,none,captured,0,0,2026-07-08T12:44:10,0
pay_0034002175,order_0034002175,27082,upi,none,captured,0,0,2026-07-30T20:31:21,0
pay_0034002176,order_0034002176,107298,upi,none,captured,0,0,2026-07-27T19:16:30,0
pay_0034002177,order_0034002177,234511,upi,none,captured,0,0,2026-07-29T04:27:39,0
pay_0034002178,order_0034002178,34022,card,visa,failed,0,0,2026-07-14T19:22:35,0
pay_0034002179,order_0034002179,245398,upi,none,captured,0,0,2026-07-23T06:43:54,0
pay_0034002180,order_0034002180,156070,card,rupay,captured,1561,281,2026-07-25T06:20:22,0
pay_0034002181,order_0034002181,251225,upi,none,captured,0,0,2026-07-23T13:45:34,0
pay_0034002182,order_0034002182,40555,card,rupay,failed,0,0,2026-07-14T14:34:29,0
pay_0034002183,order_0034002183,154259,upi,none,captured,0,0,2026-07-22T07:33:22,0
pay_0034002184,order_0034002184,55857,card,visa,captured,1117,201,2026-07-29T20:24:16,0
pay_0034002185,order_0034002185,21278,upi,none,captured,0,0,2026-07-18T16:58:04,0
pay_0034002186,order_0034002186,60686,upi,none,captured,0,0,2026-07-04T06:25:58,0
pay_0034002187,order_0034002187,460908,upi,none,captured,0,0,2026-07-10T23:23:36,0
pay_0034002188,order_0034002188,268296,card,visa,failed,0,0,2026-07-28T02:40:56,0
pay_0034002189,order_0034002189,476083,upi,none,captured,0,0,2026-07-13T09:19:52,0
pay_0034002190,order_0034002190,15300,upi,none,captured,0,0,2026-07-31T22:24:12,0
pay_0034002191,order_0034002191,178763,upi,none,captured,0,0,2026-07-23T05:37:33,0
pay_0034002192,order_0034002192,62294,upi,none,captured,0,0,2026-07-08T15:21:00,0
pay_0034002193,order_0034002193,41694,card,mastercard,captured,834,150,2026-07-20T11:13:53,0
pay_0034002194,order_0034002194,17912,card,mastercard,captured,358,64,2026-07-11T02:47:16,0
pay_0034002195,order_0034002195,121790,upi,none,captured,0,0,2026-07-08T05:00:31,0
pay_0034002196,order_0034002196,28465,wallet,none,captured,569,102,2026-07-22T13:18:03,0
pay_0034002197,order_0034002197,13787,card,rupay,captured,138,25,2026-07-31T13:52:18,0
pay_0034002198,order_0034002198,52379,upi,none,captured,0,0,2026-07-06T16:20:29,0
pay_0034002199,order_0034002199,78449,upi,none,captured,0,0,2026-07-02T14:28:23,0
pay_0034002200,order_0034002200,8097,upi,none,captured,0,0,2026-07-08T06:37:25,0
pay_0034002201,order_0034002201,38685,upi,none,captured,174,31,2026-07-29T21:27:50,0
pay_0034002202,order_0034002202,46308,card,rupay,captured,463,83,2026-07-24T13:36:42,0
pay_0034002203,order_0034002203,30158,upi,none,captured,0,0,2026-07-08T17:30:30,0
pay_0034002204,order_0034002204,58176,wallet,none,captured,1164,210,2026-07-01T08:40:20,0
pay_0034002205,order_0034002205,144502,upi,none,captured,0,0,2026-07-01T17:32:36,0
pay_0034002206,order_0034002206,124387,upi,none,captured,0,0,2026-07-06T11:21:08,0
pay_0034002207,order_0034002207,12174,upi,none,captured,0,0,2026-07-30T07:48:35,0
pay_0034002208,order_0034002208,75826,card,visa,captured,1517,273,2026-07-19T00:01:55,0
pay_0034002209,order_0034002209,153474,upi,none,captured,0,0,2026-07-15T19:21:43,0
pay_0034002210,order_0034002210,25039,upi,none,failed,0,0,2026-07-17T20:24:35,0
pay_0034002211,order_0034002211,777678,card,visa,failed,0,0,2026-07-17T00:14:29,0
pay_0034002212,order_0034002212,115655,upi,none,captured,0,0,2026-07-04T03:25:28,0
pay_0034002213,order_0034002213,26068,wallet,none,captured,521,94,2026-07-29T05:15:01,0
pay_0034002214,order_0034002214,409484,netbanking,none,captured,7780,1400,2026-07-13T19:13:13,0
pay_0034002215,order_0034002215,9501,upi,none,captured,0,0,2026-07-02T04:52:49,0
pay_0034002216,order_0034002216,167578,netbanking,none,captured,3184,573,2026-07-31T14:12:41,0
pay_0034002217,order_0034002217,108096,upi,none,captured,0,0,2026-07-31T13:52:25,0
pay_0034002218,order_0034002218,104050,upi,none,captured,0,0,2026-07-14T02:43:09,0
pay_0034002219,order_0034002219,75847,upi,none,captured,0,0,2026-07-26T01:04:03,0
pay_0034002220,order_0034002220,47934,card,mastercard,captured,959,173,2026-07-22T04:28:28,0
pay_0034002221,order_0034002221,25271,upi,none,captured,0,0,2026-07-14T02:54:25,0
pay_0034002222,order_0034002222,56235,card,rupay,captured,562,101,2026-07-10T23:03:11,0
pay_0034002223,order_0034002223,59740,upi,none,captured,0,0,2026-07-10T07:46:24,0
pay_0034002224,order_0034002224,44400,netbanking,none,captured,844,152,2026-07-15T21:47:30,0
pay_0034002225,order_0034002225,185533,wallet,none,captured,3711,668,2026-07-03T04:17:09,0
pay_0034002226,order_0034002226,38121,upi,none,captured,0,0,2026-07-26T15:07:48,0
pay_0034002227,order_0034002227,957063,upi,none,captured,0,0,2026-07-03T16:01:50,0
pay_0034002228,order_0034002228,25466,upi,none,captured,0,0,2026-07-22T20:41:17,0
pay_0034002229,order_0034002229,55130,upi,none,failed,0,0,2026-07-12T07:35:05,0
pay_0034002230,order_0034002230,24755,upi,none,failed,0,0,2026-07-07T01:43:43,0
pay_0034002231,order_0034002231,218030,upi,none,captured,0,0,2026-07-10T02:11:42,0
pay_0034002232,order_0034002232,119749,upi,none,captured,0,0,2026-07-23T22:29:33,0
pay_0034002233,order_0034002233,92117,upi,none,captured,0,0,2026-07-23T03:58:14,0
pay_0034002234,order_0034002234,125085,card,visa,captured,2502,450,2026-07-20T21:46:36,0
pay_0034002235,order_0034002235,107723,upi,none,captured,485,87,2026-07-28T11:56:12,0
pay_0034002236,order_0034002236,139351,card,amex,captured,4181,753,2026-07-18T03:17:11,0
pay_0034002237,order_0034002237,236221,card,mastercard,captured,4724,850,2026-07-06T09:09:06,0
pay_0034002238,order_0034002238,92813,netbanking,none,captured,1763,317,2026-07-13T01:04:21,0
pay_0034002239,order_0034002239,14243,upi,none,captured,0,0,2026-07-14T14:20:29,0
pay_0034002240,order_0034002240,40799,upi,none,captured,0,0,2026-07-07T11:05:53,0
pay_0034002241,order_0034002241,32430,card,rupay,captured,324,58,2026-07-14T14:39:29,0
pay_0034002242,order_0034002242,25961,wallet,none,captured,519,93,2026-07-13T06:39:16,0
pay_0034002243,order_0034002243,687578,card,visa,captured,13752,2475,2026-07-20T03:58:17,0
pay_0034002244,order_0034002244,31034,upi,none,captured,140,25,2026-07-18T00:55:38,0
pay_0034002245,order_0034002245,73595,upi,none,captured,0,0,2026-07-19T21:44:22,0
pay_0034002246,order_0034002246,37646,upi,none,captured,0,0,2026-07-03T17:49:16,0
pay_0034002247,order_0034002247,144528,upi,none,captured,0,0,2026-07-05T16:42:47,0
pay_0034002248,order_0034002248,82804,upi,none,captured,0,0,2026-07-28T05:13:45,0
pay_0034002249,order_0034002249,78045,card,visa,captured,1561,281,2026-07-01T01:59:02,0
pay_0034002250,order_0034002250,32022,upi,none,captured,0,0,2026-07-21T22:30:33,0
pay_0034002251,order_0034002251,290514,card,visa,captured,5810,1046,2026-07-11T22:50:19,0
pay_0034002252,order_0034002252,221638,upi,none,captured,0,0,2026-07-31T18:35:50,0
pay_0034002253,order_0034002253,43340,card,rupay,captured,433,78,2026-07-05T19:47:37,0
pay_0034002254,order_0034002254,24925,netbanking,none,captured,474,85,2026-07-31T20:00:45,0
pay_0034002255,order_0034002255,55226,upi,none,failed,0,0,2026-07-03T03:30:37,0
pay_0034002256,order_0034002256,85299,upi,none,captured,0,0,2026-07-23T05:19:37,0
pay_0034002257,order_0034002257,92309,card,rupay,captured,923,166,2026-07-12T19:22:39,0
pay_0034002258,order_0034002258,44397,upi,none,captured,0,0,2026-07-10T18:59:03,0
pay_0034002259,order_0034002259,41624,upi,none,captured,0,0,2026-07-06T08:06:39,0
pay_0034002260,order_0034002260,63660,upi,none,captured,0,0,2026-07-11T07:23:56,0
pay_0034002261,order_0034002261,34050,card,visa,captured,681,123,2026-07-01T18:38:10,0
pay_0034002262,order_0034002262,52805,card,rupay,captured,528,95,2026-07-19T05:30:16,0
pay_0034002263,order_0034002263,22055,upi,none,captured,0,0,2026-07-15T16:55:23,0
pay_0034002264,order_0034002264,236412,upi,none,captured,0,0,2026-07-04T19:11:53,0
pay_0034002265,order_0034002265,105178,upi,none,captured,0,0,2026-07-02T08:20:47,0
pay_0034002266,order_0034002266,52648,upi,none,captured,0,0,2026-07-26T06:42:15,0
pay_0034002267,order_0034002267,33034,card,visa,captured,661,119,2026-07-07T15:01:24,0
pay_0034002268,order_0034002268,35386,netbanking,none,failed,0,0,2026-07-19T13:23:20,0
pay_0034002269,order_0034002269,12517,card,visa,captured,250,45,2026-07-12T09:34:53,0
pay_0034002270,order_0034002270,246430,card,rupay,captured,2464,44357,2026-07-16T12:51:37,0
pay_0034002271,order_0034002271,201622,upi,none,failed,0,0,2026-07-31T10:19:34,0
pay_0034002272,order_0034002272,100490,card,mastercard,captured,2010,362,2026-07-28T18:15:19,0
pay_0034002273,order_0034002273,70304,upi,none,captured,0,0,2026-07-06T05:36:45,0
pay_0034002274,order_0034002274,418396,upi,none,failed,0,0,2026-07-27T08:07:58,0
pay_0034002275,order_0034002275,155527,upi,none,captured,0,0,2026-07-10T17:32:14,0
